,Configuration,#Tasks before failure,RiskThreshold,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss
492,HHE,2,0.5,249.0,225.0,34.0,466.0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,0.0,50.0,1.0,52.0,0.0,0.923,0.923,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.019230769230769232,1.0,1.0,52.0,45225.71204619548,0.056338028169014086,17.75,0.9996076781219377
493,HHE,3,0.5,249.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.857,0.857,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
494,HHE,5,0.5,249.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.874,0.874,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
495,HHE,10,0.5,249.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.872,0.872,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
496,HHE,2,0.5,499.0,168.0,3.0,383.0,0.0,0.0,88.0,1.0,1.0,0.0,1.0,0.0,89.0,0.0,90.0,0.0,0.915,0.915,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,45447.77053974443,0.056338028169014086,17.75,0.9996095942641967
497,HHE,3,0.5,499.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.896,0.896,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
498,HHE,5,0.5,499.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.944,0.944,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
499,HHE,10,0.5,499.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.893,0.893,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
500,HHE,2,0.5,999.0,84.0,2.0,216.0,0.0,0.0,144.0,1.0,1.0,0.0,1.0,0.0,145.0,0.0,146.0,0.0,0.935,0.935,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,1.0,1.0,146.0,45040.428166148755,0.056338028169014086,17.75,0.9996060648538752
501,HHE,3,0.5,999.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
502,HHE,5,0.5,999.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.937,0.937,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
503,HHE,10,0.5,999.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
504,HHE,2,0.6,19.0,294.0,95.0,74.0,469.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,6.0,33.15789473684211,0.21052631578947367,4.75,0.8746962860118015
505,HHE,3,0.6,19.0,289.0,86.0,75.0,467.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.921,0.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,139.47169811320757,0.22641509433962267,3.75,0.9738168165201068
506,HHE,5,0.6,19.0,289.0,86.0,78.0,464.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.855,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,760.7547169811322,0.22641509433962267,3.75,0.9950948634891255
507,HHE,10,0.6,19.0,289.0,87.0,78.0,463.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,7.0,0.0,0.94,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,2738.716981132076,0.22641509433962267,3.75,0.9986326179947472
508,HHE,2,0.6,49.0,285.0,87.0,210.0,323.0,0.0,10.0,1.0,1.0,0.0,1.0,7.0,0.0,4.0,12.0,0.0,0.858,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,1.0,12.0,1093.8198429477497,0.09302325581395349,10.75,0.9902677046013572
509,HHE,3,0.6,49.0,227.0,0.0,351.0,153.0,0.0,23.0,11.0,9.0,3.0,7.0,27.0,0.0,6.0,43.0,0.0,0.863,0.863,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.7906976744186046,9.0,11.0,43.0,1.2914519523290394e+18,0.030116751302125773,31.454112554112555,1.0
510,HHE,5,0.6,49.0,252.0,47.0,318.0,189.0,0.0,20.0,5.0,4.0,4.0,3.0,20.0,0.0,2.0,29.0,0.0,0.858,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,4.0,5.0,29.0,1.5385490564907272e+16,0.045454545454545456,21.0,0.9999999999999987
511,HHE,10,0.6,49.0,231.0,23.0,347.0,142.0,0.0,24.0,8.0,8.0,6.0,7.0,24.0,0.0,3.0,40.0,0.0,0.896,0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,8.0,40.0,2.0282906189536269e+24,0.037383177570093455,23.75,1.0
512,HHE,2,0.6,99.0,270.0,74.0,516.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,20.0,1.0,22.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.045454545454545456,1.0,1.0,22.0,46908.21621458073,0.056338028169014086,17.75,0.999621744602576
513,HHE,3,0.6,99.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,3.0,0.0,184.0,1.0,188.0,0.0,0.938,0.938,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
514,HHE,5,0.6,99.0,34.0,4.0,114.0,0.0,0.0,93.0,24.0,40.0,16.0,35.0,0.0,97.0,9.0,157.0,0.0,0.938,0.938,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.12738853503184713,40.0,24.0,157.0,1.3606568835896995e+48,0.017595307917888565,48.75,1.0
515,HHE,10,0.6,99.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
516,HHE,2,0.6,249.0,225.0,34.0,466.0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,0.0,50.0,1.0,52.0,0.0,0.939,0.939,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.019230769230769232,1.0,1.0,52.0,45225.71204619548,0.056338028169014086,17.75,0.9996076781219377
517,HHE,3,0.6,249.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.867,0.867,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
518,HHE,5,0.6,249.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.854,0.854,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
519,HHE,10,0.6,249.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.855,0.855,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
520,HHE,2,0.6,499.0,168.0,3.0,383.0,0.0,0.0,88.0,1.0,1.0,0.0,1.0,0.0,89.0,0.0,90.0,0.0,0.946,0.946,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,45447.77053974443,0.056338028169014086,17.75,0.9996095942641967
521,HHE,3,0.6,499.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
522,HHE,5,0.6,499.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.919,0.919,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
523,HHE,10,0.6,499.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.902,0.902,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
524,HHE,2,0.6,999.0,84.0,2.0,216.0,0.0,0.0,144.0,1.0,1.0,0.0,1.0,0.0,145.0,0.0,146.0,0.0,0.925,0.925,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,1.0,1.0,146.0,45040.428166148755,0.056338028169014086,17.75,0.9996060648538752
525,HHE,3,0.6,999.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.874,0.874,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
526,HHE,5,0.6,999.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.871,0.871,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
527,HHE,10,0.6,999.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.86,0.86,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
528,HHE,2,0.7,19.0,294.0,95.0,74.0,469.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,0.938,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,6.0,33.15789473684211,0.21052631578947367,4.75,0.8746962860118015
529,HHE,3,0.7,19.0,289.0,86.0,75.0,467.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.873,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,139.47169811320757,0.22641509433962267,3.75,0.9738168165201068
530,HHE,5,0.7,19.0,289.0,86.0,78.0,464.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.934,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,760.7547169811322,0.22641509433962267,3.75,0.9950948634891255
531,HHE,10,0.7,19.0,289.0,87.0,78.0,463.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,7.0,0.0,0.877,0.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,2738.716981132076,0.22641509433962267,3.75,0.9986326179947472
532,HHE,2,0.7,49.0,285.0,87.0,210.0,323.0,0.0,10.0,1.0,1.0,0.0,1.0,7.0,0.0,4.0,12.0,0.0,0.924,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,1.0,12.0,1093.8198429477497,0.09302325581395349,10.75,0.9902677046013572
533,HHE,3,0.7,49.0,227.0,0.0,351.0,153.0,0.0,23.0,11.0,9.0,3.0,7.0,27.0,0.0,6.0,43.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.7906976744186046,9.0,11.0,43.0,1.2914519523290394e+18,0.030116751302125773,31.454112554112555,1.0
534,HHE,5,0.7,49.0,252.0,47.0,318.0,189.0,0.0,20.0,5.0,4.0,4.0,3.0,20.0,0.0,2.0,29.0,0.0,0.863,0.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,4.0,5.0,29.0,1.5385490564907272e+16,0.045454545454545456,21.0,0.9999999999999987
535,HHE,10,0.7,49.0,231.0,23.0,347.0,142.0,0.0,24.0,8.0,8.0,6.0,7.0,24.0,0.0,3.0,40.0,0.0,0.884,0.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,8.0,40.0,2.0282906189536269e+24,0.037383177570093455,23.75,1.0
536,HHE,2,0.7,99.0,270.0,74.0,516.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,20.0,1.0,22.0,0.0,0.949,0.949,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.045454545454545456,1.0,1.0,22.0,46908.21621458073,0.056338028169014086,17.75,0.999621744602576
537,HHE,3,0.7,99.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,3.0,0.0,184.0,1.0,188.0,0.0,0.942,0.942,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
538,HHE,5,0.7,99.0,34.0,4.0,114.0,0.0,0.0,93.0,24.0,40.0,16.0,35.0,0.0,97.0,9.0,157.0,0.0,0.865,0.865,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.12738853503184713,40.0,24.0,157.0,1.3606568835896995e+48,0.017595307917888565,48.75,1.0
539,HHE,10,0.7,99.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.914,0.914,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
540,HHE,2,0.7,249.0,225.0,34.0,466.0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,0.0,50.0,1.0,52.0,0.0,0.929,0.929,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.019230769230769232,1.0,1.0,52.0,45225.71204619548,0.056338028169014086,17.75,0.9996076781219377
541,HHE,3,0.7,249.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.916,0.916,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
542,HHE,5,0.7,249.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.901,0.901,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
543,HHE,10,0.7,249.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.918,0.918,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
544,HHE,2,0.7,499.0,168.0,3.0,383.0,0.0,0.0,88.0,1.0,1.0,0.0,1.0,0.0,89.0,0.0,90.0,0.0,0.899,0.899,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,45447.77053974443,0.056338028169014086,17.75,0.9996095942641967
545,HHE,3,0.7,499.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.936,0.936,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
546,HHE,5,0.7,499.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.881,0.881,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
547,HHE,10,0.7,499.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.941,0.941,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
548,HHE,2,0.7,999.0,84.0,2.0,216.0,0.0,0.0,144.0,1.0,1.0,0.0,1.0,0.0,145.0,0.0,146.0,0.0,0.876,0.876,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,1.0,1.0,146.0,45040.428166148755,0.056338028169014086,17.75,0.9996060648538752
549,HHE,3,0.7,999.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.882,0.882,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
550,HHE,5,0.7,999.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.93,0.93,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
551,HHE,10,0.7,999.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.874,0.874,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
552,HHE,2,0.8,19.0,294.0,95.0,74.0,469.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,0.872,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,6.0,33.15789473684211,0.21052631578947367,4.75,0.8746962860118015
553,HHE,3,0.8,19.0,289.0,86.0,75.0,467.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.931,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,139.47169811320757,0.22641509433962267,3.75,0.9738168165201068
554,HHE,5,0.8,19.0,289.0,86.0,78.0,464.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,760.7547169811322,0.22641509433962267,3.75,0.9950948634891255
555,HHE,10,0.8,19.0,289.0,87.0,78.0,463.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,7.0,0.0,0.924,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,7.0,2738.716981132076,0.22641509433962267,3.75,0.9986326179947472
556,HHE,2,0.8,49.0,285.0,87.0,210.0,323.0,0.0,10.0,1.0,1.0,0.0,1.0,7.0,0.0,4.0,12.0,0.0,0.905,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,1.0,12.0,1093.8198429477497,0.09302325581395349,10.75,0.9902677046013572
557,HHE,3,0.8,49.0,227.0,0.0,351.0,153.0,0.0,23.0,11.0,9.0,3.0,7.0,27.0,0.0,6.0,43.0,0.0,0.93,0.93,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.7906976744186046,9.0,11.0,43.0,1.2914519523290394e+18,0.030116751302125773,31.454112554112555,1.0
558,HHE,5,0.8,49.0,252.0,47.0,318.0,189.0,0.0,20.0,5.0,4.0,4.0,3.0,20.0,0.0,2.0,29.0,0.0,0.894,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,4.0,5.0,29.0,1.5385490564907272e+16,0.045454545454545456,21.0,0.9999999999999987
559,HHE,10,0.8,49.0,231.0,23.0,347.0,142.0,0.0,24.0,8.0,8.0,6.0,7.0,24.0,0.0,3.0,40.0,0.0,0.874,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,8.0,40.0,2.0282906189536269e+24,0.037383177570093455,23.75,1.0
560,HHE,2,0.8,99.0,270.0,74.0,516.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,20.0,1.0,22.0,0.0,0.881,0.881,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.045454545454545456,1.0,1.0,22.0,46908.21621458073,0.056338028169014086,17.75,0.999621744602576
561,HHE,3,0.8,99.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,3.0,0.0,184.0,1.0,188.0,0.0,0.941,0.941,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
562,HHE,5,0.8,99.0,34.0,4.0,114.0,0.0,0.0,93.0,24.0,40.0,16.0,35.0,0.0,97.0,9.0,157.0,0.0,0.862,0.862,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.12738853503184713,40.0,24.0,157.0,1.3606568835896995e+48,0.017595307917888565,48.75,1.0
563,HHE,10,0.8,99.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.886,0.886,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
564,HHE,2,0.8,249.0,225.0,34.0,466.0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,0.0,50.0,1.0,52.0,0.0,0.941,0.941,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.019230769230769232,1.0,1.0,52.0,45225.71204619548,0.056338028169014086,17.75,0.9996076781219377
565,HHE,3,0.8,249.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.891,0.891,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
566,HHE,5,0.8,249.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.902,0.902,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
567,HHE,10,0.8,249.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.899,0.899,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
568,HHE,2,0.8,499.0,168.0,3.0,383.0,0.0,0.0,88.0,1.0,1.0,0.0,1.0,0.0,89.0,0.0,90.0,0.0,0.898,0.898,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,45447.77053974443,0.056338028169014086,17.75,0.9996095942641967
569,HHE,3,0.8,499.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.873,0.873,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
570,HHE,5,0.8,499.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.877,0.877,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
571,HHE,10,0.8,499.0,0.0,49.0,1.0,0.0,0.0,92.0,37.0,63.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.907,0.907,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,63.0,37.0,192.0,4.883701729565754e+73,0.014705882352941176,55.75,1.0
572,HHE,2,0.8,999.0,84.0,2.0,216.0,0.0,0.0,144.0,1.0,1.0,0.0,1.0,0.0,145.0,0.0,146.0,0.0,0.88,0.88,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,1.0,1.0,146.0,45040.428166148755,0.056338028169014086,17.75,0.9996060648538752
573,HHE,3,0.8,999.0,0.0,49.0,1.0,0.0,0.0,87.0,46.0,55.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.905,0.905,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,55.0,46.0,188.0,4.695103509247398e+46,0.015202696364513395,58.11113853466796,1.0
574,HHE,5,0.8,999.0,0.0,49.0,1.0,0.0,0.0,110.0,34.0,50.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.868,0.868,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,50.0,34.0,194.0,2.282159396978235e+54,0.0158311345646438,52.25,1.0
